display_ref,candidate_display_ref,hypothesis_id,candidate_id,group_id,parent_scope,path,timeframe,family,direction,state,report_status,requirement_id,parent_family_hypothesis_id,p004_status,p005_status,p005_reason,snapshot_content_sha256,unresolved_reasons
H0154,C0079,nvda-post-p005:1d:child-families:child:19:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,456dfe76a1865d11f1328ab7f36a2cf7de562b509dceb0325976fa93e65ab474,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:1,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0155,C0080,nvda-post-p005:1d:child-families:child:19:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,7d50550635b7d36329432dcd181b606d527e3ef87c5159630aa4f07a47872cf1,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:1,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0156,C0080,nvda-post-p005:1d:child-families:child:19:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:1:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,7d50550635b7d36329432dcd181b606d527e3ef87c5159630aa4f07a47872cf1,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:1,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0157,C0081,nvda-post-p005:1d:child-families:child:19:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:1:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5:evaluate-as:TRIANGLE,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:1:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5,f6d03f45f82db9f14dc460abd2fafc4002b5426675cb69a7fcc1ecd106b5c404,1d,child,1h,TRIANGLE,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:1,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0158,C0082,nvda-post-p005:1d:child-families:child:20:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,df1cd7d540dd06e995720cd9517af2ffd3bc926bc82912a7a1c876dba3fbe127,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0159,C0082,nvda-post-p005:1d:child-families:child:20:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,df1cd7d540dd06e995720cd9517af2ffd3bc926bc82912a7a1c876dba3fbe127,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0160,C0083,nvda-post-p005:1d:child-families:child:20:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,360ef4bc6da9b816d5f6036b8a5b9c4fff6e784998a970a9d2978a6e24fef29c,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0161,C0083,nvda-post-p005:1d:child-families:child:20:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,360ef4bc6da9b816d5f6036b8a5b9c4fff6e784998a970a9d2978a6e24fef29c,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0162,C0084,nvda-post-p005:1d:child-families:child:20:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,3beca804cdf4a8db5c3845886be3b0324a4722c9adc7b40b331b9de0429b23ab,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0163,C0084,nvda-post-p005:1d:child-families:child:20:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,3beca804cdf4a8db5c3845886be3b0324a4722c9adc7b40b331b9de0429b23ab,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0164,C0085,nvda-post-p005:1d:child-families:child:20:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5:evaluate-as:TRIANGLE,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5,dabf6646ed71a1272e0973f5fec02196f64294baa44b6e40e71d6a178375160e,1d,child,1h,TRIANGLE,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:2,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0165,C0086,nvda-post-p005:1d:child-families:child:21:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,93da2eade1c59d1df80a7ab14d76215c8a26fb220ed950fe5c99d1dfadee305d,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0166,C0086,nvda-post-p005:1d:child-families:child:21:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,93da2eade1c59d1df80a7ab14d76215c8a26fb220ed950fe5c99d1dfadee305d,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0167,C0087,nvda-post-p005:1d:child-families:child:21:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,a40b92b66f04a553abd265f2d66562be1375e6bc481ef420122b793d28c8e629,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0168,C0087,nvda-post-p005:1d:child-families:child:21:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:1-2-3-4,a40b92b66f04a553abd265f2d66562be1375e6bc481ef420122b793d28c8e629,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0169,C0088,nvda-post-p005:1d:child-families:child:21:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,99be3ce37fa0d4fc44365b6b713095ac538f259c40f46e4b115b02c0d2f54cc2,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0170,C0088,nvda-post-p005:1d:child-families:child:21:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3:neutral-children:THREE_SEGMENT_HYPOTHESIS:2-3-4-5,99be3ce37fa0d4fc44365b6b713095ac538f259c40f46e4b115b02c0d2f54cc2,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0171,C0089,nvda-post-p005:1d:child-families:child:21:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5:evaluate-as:TRIANGLE,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3:neutral-children:FIVE_SEGMENT_HYPOTHESIS:0-1-2-3-4-5,2cbfa3536351d7cda0dfea78f6fe9d3bca8e656f5c6e0c67af7e328b72e0d4f9,1d,child,1h,TRIANGLE,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:3,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0172,C0090,nvda-post-p005:1d:child-families:child:22:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:SINGLE_ZIGZAG,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,b0ac25d45af39dab5b643ca0281a53ecbdbf557e21940e1562b4d7f06db72bd8,1d,child,1h,SINGLE_ZIGZAG,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
H0173,C0090,nvda-post-p005:1d:child-families:child:22:nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3:evaluate-as:FLAT,nvda-post-p005:1d:children:nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4:neutral-children:THREE_SEGMENT_HYPOTHESIS:0-1-2-3,b0ac25d45af39dab5b643ca0281a53ecbdbf557e21940e1562b4d7f06db72bd8,1d,child,1h,FLAT,NOT_ASSIGNED,CURRENT_SUPPLIED_SCOPE_REVIEWED,,nvda-post-p005:1d:internals:nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE:child:4,nvda-post-p005:1d:families:nvda-post-p005:1d:generation:FIVE_SEGMENT_HYPOTHESIS:1805-1806-1807-1808-1809-1810:evaluate-as:TRIANGLE,,,,5b02396935501962804bbf1a95e13db68293d579bba7001b1c25dcc464dd155b,[]
